time,alt,bias_x,bias_y,dop,h_acc,height,lat,lon,time_acc,v_acc,vel_acc,vel_h,vel_x,vel_y,vel_z,x,y,yaw,yaw_acc,z
1532707276.76597,32520.428571428572,-0.6988201207276665,1.7175528911230968,1.17,627.2857142857143,78.58442857142857,49.40242865714286,2.7956454714285712,2e-09,842.2857142857143,0.06,4.356857142857142,4.218,-1.085142857142857,-0.05928571428571428,-225.70971832796616,361.8099858444625,-0.24454506281393407,0.014978091508039967,5.048471123746526
1532707276.8460429,32515.285714285714,-0.6988201207276665,1.7175528911230968,1.17,626.8571428571429,78.57928571428572,49.40242797142857,2.795649614285714,2e-09,841.8571428571429,0.06,4.367571428571427,4.22,-1.1204285714285713,-0.07585714285714285,-225.40902707397169,361.7337087650918,-0.2507516281669524,0.014964353273499268,5.043343224919276
1532707276.927051,32510.14285714286,-0.6988201207276665,1.7175528911230968,1.17,626.4285714285714,78.57414285714286,49.40242728571429,2.795653757142857,2e-09,841.4285714285714,0.06,4.378285714285713,4.222,-1.1557142857142857,-0.09242857142857142,-225.1083358199772,361.6574316857212,-0.25695819351996363,0.014950615038958571,5.038215326092026
1532707277.006465,32503.125,-0.6988201207276665,1.7175528911230968,1.17,625.625,78.567125,49.4024260125,2.7956616124999996,2e-09,840.625,0.060125,4.400874999999998,4.245875,-1.1512499999999999,-0.094,-224.5381888352129,361.51580239068636,-0.25638020592155186,0.014843828938670926,5.031225566259005
1532707277.088984,32501.25,-0.6988201207276665,1.7175528911230968,1.17,625.25,78.56525,49.402425425,2.795665325,2e-09,840.25,0.06025,4.412749999999999,4.26775,-1.1115,-0.079,-224.26873310444307,361.4504501750223,-0.24959565297012176,0.014750781072923977,5.029363705253234
1532707277.168916,32499.375,-0.6988201207276665,1.7175528911230968,1.17,624.875,78.56337500000001,49.4024248375,2.7956690374999997,2e-09,839.875,0.060375,4.424624999999999,4.289625,-1.07175,-0.064,-223.99927737367324,361.3850979593582,-0.24281110001869166,0.014657733207177028,5.027501844247461
1532707277.25003,32497.5,-0.6988201207276665,1.7175528911230968,1.17,624.5,78.5615,49.402424249999996,2.7956727499999996,2e-09,839.5,0.0605,4.436499999999999,4.3115000000000006,-1.032,-0.049,-223.7298216429034,361.31974574369406,-0.23602654706726156,0.014564685341430081,5.02563998324169
1532707277.329495,32495.625,-0.6988201207276665,1.7175528911230968,1.17,624.125,78.559625,49.4024236625,2.7956764625,2e-09,839.125,0.060625,4.4483749999999995,4.333375,-0.99225,-0.034,-223.4603659121336,361.25439352803,-0.22924199411583146,0.014471637475683134,5.023778122235918
1532707277.41056,32493.75,-0.6988201207276665,1.7175528911230968,1.17,623.75,78.55775,49.402423075,2.7956801749999998,2e-09,838.75,0.06075,4.460249999999999,4.35525,-0.9524999999999999,-0.019000000000000003,-223.19091018136376,361.1890413123659,-0.22245744116440136,0.014378589609936186,5.021916261230146
1532707277.492204,32491.875,-0.6988201207276665,1.7175528911230968,1.17,623.375,78.555875,49.4024224875,2.7956838875,2e-09,838.375,0.060875,4.472125,4.377125,-0.91275,-0.0040000000000000036,-222.92145445059393,361.1236890967018,-0.21567288821297126,0.014285541744189237,5.0200544002243745
